applicant_id,name,consistency,social_trust,location_stability,months_at_address,monthly_sequence,social_references,label,avg_recharge,recharge_stability,electricity_regularity,avg_grocery,grocery_stability,avg_recharge_freq,recharge_trend,avg_trust_score,max_trust_score,num_references,weighted_trust,has_guarantor
8878,Nakul Tripathi,0.75,0.26,27,120,"[{""recharge_amount"": 637, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 6889}, {""recharge_amount"": 722, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 7809}, {""recharge_amount"": 527, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 5706}, {""recharge_amount"": 659, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 7131}, {""recharge_amount"": 597, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 6462}, {""recharge_amount"": 688, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 7448}, {""recharge_amount"": 717, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 7762}, {""recharge_amount"": 770, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 8333}, {""recharge_amount"": 713, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 7713}, {""recharge_amount"": 645, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 6977}, {""recharge_amount"": 756, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 8183}, {""recharge_amount"": 516, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 5584}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.35}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.17}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.44}, {""relationship_type"": ""employer"", ""trust_score"": 0.46}]",1,0.5139436409572693,0.8805519169340583,0.8333333333333334,0.5669492093514683,0.8805923081502622,2.4166666666666665,0.4750215328542067,0.355,0.46,4,0.277,1
8879,Dhanush Dugar,0.31,0.31,69,109,"[{""recharge_amount"": 208, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 1797}, {""recharge_amount"": 164, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 1418}, {""recharge_amount"": 351, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 3028}, {""recharge_amount"": 234, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 2017}, {""recharge_amount"": 366, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 3159}, {""recharge_amount"": 360, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 3107}, {""recharge_amount"": 278, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 2395}, {""recharge_amount"": 235, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 2026}, {""recharge_amount"": 185, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 1597}, {""recharge_amount"": 262, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 2263}, {""recharge_amount"": 220, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 1894}, {""recharge_amount"": 311, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 2682}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.47}, {""relationship_type"": ""employer"", ""trust_score"": 0.47}, {""relationship_type"": ""employer"", ""trust_score"": 0.28}]",0,0.1654986127912116,0.7495743773109658,0.5,0.12998456823474294,0.7496387973143499,2.25,0.4834194656653191,0.4066666666666667,0.47,3,0.3566666666666667,1
8880,Zoya Raja,0.78,0.94,21,72,"[{""recharge_amount"": 584, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 3612}, {""recharge_amount"": 585, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 3621}, {""recharge_amount"": 578, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 3574}, {""recharge_amount"": 605, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 3746}, {""recharge_amount"": 650, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 4023}, {""recharge_amount"": 790, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 4887}, {""recharge_amount"": 522, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 3227}, {""recharge_amount"": 531, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 3287}, {""recharge_amount"": 607, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 3755}, {""recharge_amount"": 593, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 3673}, {""recharge_amount"": 622, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 3847}, {""recharge_amount"": 521, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 3223}]","[{""relationship_type"": ""employer"", ""trust_score"": 0.96}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.77}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.74}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.75}]",1,0.4585340921665637,0.8846931449785339,0.9166666666666666,0.2574046324850427,0.8846826723436104,2.1666666666666665,0.4659776052114701,0.8049999999999999,0.96,4,0.66325,1
8881,Eva Wadhwa,0.35,0.48,98,45,"[{""recharge_amount"": 490, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 2208}, {""recharge_amount"": 512, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 2304}, {""recharge_amount"": 253, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 1138}, {""recharge_amount"": 681, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 3067}, {""recharge_amount"": 314, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 1414}, {""recharge_amount"": 306, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1378}, {""recharge_amount"": 304, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 1369}, {""recharge_amount"": 700, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 3150}, {""recharge_amount"": 521, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 2343}, {""recharge_amount"": 440, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 1980}, {""recharge_amount"": 433, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 1949}, {""recharge_amount"": 346, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1556}]","[{""relationship_type"": ""employer"", ""trust_score"": 0.37}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.64}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.56}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.65}]",0,0.32070375209165974,0.6824300175700782,0.5833333333333334,0.10369094744075705,0.68238704768978,2.4166666666666665,0.4605943149479365,0.555,0.65,4,0.45525,1
8882,Zain Chakraborty,0.34,0.64,22,86,"[{""recharge_amount"": 1028, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 9006}, {""recharge_amount"": 504, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 4416}, {""recharge_amount"": 416, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 3643}, {""recharge_amount"": 444, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 3886}, {""recharge_amount"": 1332, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 11664}, {""recharge_amount"": 644, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 5641}, {""recharge_amount"": 831, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 7280}, {""recharge_amount"": 505, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 4426}, {""recharge_amount"": 1321, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 11574}, {""recharge_amount"": 476, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 4168}, {""recharge_amount"": 1088, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 9530}, {""recharge_amount"": 1061, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 9292}]","[{""relationship_type"": ""employer"", ""trust_score"": 0.67}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.69}]",0,0.638268359785427,0.5850140069503572,0.25,0.5559829728365964,0.5849929946728454,2.4166666666666665,0.6141257532639153,0.6799999999999999,0.69,2,0.613,1
8883,Jhanvi Mangat,0.64,0.61,42,2,"[{""recharge_amount"": 760, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 4351}, {""recharge_amount"": 817, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 4680}, {""recharge_amount"": 943, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 5401}, {""recharge_amount"": 808, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 4629}, {""recharge_amount"": 534, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 3060}, {""recharge_amount"": 664, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 3804}, {""recharge_amount"": 924, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 5290}, {""recharge_amount"": 697, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 3994}, {""recharge_amount"": 848, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 4853}, {""recharge_amount"": 855, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 4895}, {""recharge_amount"": 679, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 3888}, {""recharge_amount"": 774, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 4433}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.61}, {""relationship_type"": ""employer"", ""trust_score"": 0.46}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.58}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.64}]",0,0.6129361945280161,0.8553356559903277,0.75,0.3230305876450818,0.8555249615670067,2.75,0.42269595149265987,0.5725,0.64,4,0.477,1
8884,Kashvi Shan,0.61,0.65,85,84,"[{""recharge_amount"": 459, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 4684}, {""recharge_amount"": 422, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 4304}, {""recharge_amount"": 734, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 7479}, {""recharge_amount"": 723, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 7367}, {""recharge_amount"": 565, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 5757}, {""recharge_amount"": 342, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 3485}, {""recharge_amount"": 774, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 7885}, {""recharge_amount"": 368, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 3755}, {""recharge_amount"": 448, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 4569}, {""recharge_amount"": 510, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 5195}, {""recharge_amount"": 447, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 4552}, {""recharge_amount"": 449, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 4575}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.66}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.64}]",1,0.3893999120548402,0.7296059516486342,0.6666666666666666,0.400032801759366,0.7299105106173006,2.5,0.4233419463242839,0.65,0.66,2,0.49,1
8885,Sahil Loyal,0.58,0.53,48,33,"[{""recharge_amount"": 590, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 3742}, {""recharge_amount"": 358, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 2272}, {""recharge_amount"": 510, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 3231}, {""recharge_amount"": 330, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 2091}, {""recharge_amount"": 566, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 3586}, {""recharge_amount"": 298, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 1886}, {""recharge_amount"": 546, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 3459}, {""recharge_amount"": 471, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 2984}, {""recharge_amount"": 403, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 2557}, {""recharge_amount"": 542, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 3435}, {""recharge_amount"": 380, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 2409}, {""recharge_amount"": 658, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 4169}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.47}, {""relationship_type"": ""employer"", ""trust_score"": 0.47}]",0,0.34640093413952316,0.7659514523298052,0.5833333333333334,0.19288946538803278,0.766016413512821,2.75,0.49461670941346897,0.47,0.47,2,0.423,1
8886,Lakshit Thaker,0.42,0.27,71,91,"[{""recharge_amount"": 866, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 9391}, {""recharge_amount"": 778, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 8436}, {""recharge_amount"": 639, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 6927}, {""recharge_amount"": 764, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 8278}, {""recharge_amount"": 627, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 6795}, {""recharge_amount"": 691, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 7495}, {""recharge_amount"": 561, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 6084}, {""recharge_amount"": 1022, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 11082}, {""recharge_amount"": 719, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 7801}, {""recharge_amount"": 900, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 9759}, {""recharge_amount"": 990, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 10733}, {""recharge_amount"": 988, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 10714}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.26}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.13}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.29}]",1,0.6306030071859222,0.8121106021568518,0.5,0.6973959846996866,0.8120898967021892,2.4166666666666665,0.5964685611995251,0.22666666666666666,0.29,3,0.205,1
8887,Lakshay Randhawa,0.54,0.33,90,91,"[{""recharge_amount"": 150, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 3759}, {""recharge_amount"": 263, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 6571}, {""recharge_amount"": 307, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 7692}, {""recharge_amount"": 222, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 5549}, {""recharge_amount"": 115, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 2880}, {""recharge_amount"": 132, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 3291}, {""recharge_amount"": 199, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 4980}, {""recharge_amount"": 304, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 7611}, {""recharge_amount"": 214, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 5348}, {""recharge_amount"": 306, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 7651}, {""recharge_amount"": 281, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 7039}, {""recharge_amount"": 219, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 5493}]","[{""relationship_type"": ""neighbor"", ""trust_score"": 0.21}, {""relationship_type"": ""employer"", ""trust_score"": 0.35}]",1,0.1317710613533908,0.7106643530419449,0.75,0.43176853856685055,0.7104132057251576,2.6666666666666665,0.48686477143398055,0.27999999999999997,0.35,2,0.19249999999999998,0
8888,Ryan Bhasin,0.3,0.82,17,26,"[{""recharge_amount"": 1082, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 10983}, {""recharge_amount"": 1179, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 11959}, {""recharge_amount"": 1153, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 11705}, {""recharge_amount"": 1627, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 16513}, {""recharge_amount"": 391, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 3969}, {""recharge_amount"": 678, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 6881}, {""recharge_amount"": 1173, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 11906}, {""recharge_amount"": 633, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 6421}, {""recharge_amount"": 503, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 5108}, {""recharge_amount"": 1415, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 14359}, {""recharge_amount"": 1589, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 16128}, {""recharge_amount"": 1462, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 14838}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.9}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.92}, {""relationship_type"": ""employer"", ""trust_score"": 0.97}]",0,0.874434223208263,0.6189549658699496,0.16666666666666666,0.9007298398615708,0.6189682816058737,2.75,0.6948751072169198,0.93,0.97,3,0.7120000000000001,1
8889,Manikya Jha,0.51,0.2,11,52,"[{""recharge_amount"": 368, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 5311}, {""recharge_amount"": 369, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 5321}, {""recharge_amount"": 669, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 9658}, {""recharge_amount"": 426, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 6148}, {""recharge_amount"": 296, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 4276}, {""recharge_amount"": 329, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 4749}, {""recharge_amount"": 600, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 8664}, {""recharge_amount"": 361, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 5217}, {""recharge_amount"": 559, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 8070}, {""recharge_amount"": 312, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 4497}, {""recharge_amount"": 537, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 7752}, {""recharge_amount"": 763, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 11012}]","[{""relationship_type"": ""neighbor"", ""trust_score"": 0.08}, {""relationship_type"": ""employer"", ""trust_score"": 0.03}]",0,0.34180172257982033,0.681485353725511,0.6666666666666666,0.5272739471270302,0.6814169935412482,2.4166666666666665,0.512704564698942,0.055,0.08,2,0.032,0
8890,Samaira Tak,0.78,0.93,38,118,"[{""recharge_amount"": 717, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 1323}, {""recharge_amount"": 957, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1765}, {""recharge_amount"": 1008, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 1859}, {""recharge_amount"": 1107, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 2043}, {""recharge_amount"": 962, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 1776}, {""recharge_amount"": 856, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 1580}, {""recharge_amount"": 1094, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 2018}, {""recharge_amount"": 912, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 1682}, {""recharge_amount"": 960, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 1771}, {""recharge_amount"": 845, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1559}, {""recharge_amount"": 1012, ""recharge_frequency"": 3, ""electricity_paid"": 0, ""grocery_spend"": 1868}, {""recharge_amount"": 736, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 1357}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.99}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.88}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.73}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.94}]",1,0.7489414506506571,0.8721942026024465,0.8333333333333334,0.07942507398330761,0.872122973844466,2.75,0.4491817395892453,0.885,0.99,4,0.5662499999999999,1
8891,Tarini Jain,0.53,0.12,77,40,"[{""recharge_amount"": 863, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 9658}, {""recharge_amount"": 602, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 6744}, {""recharge_amount"": 968, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 10838}, {""recharge_amount"": 615, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 6882}, {""recharge_amount"": 1194, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 13363}, {""recharge_amount"": 685, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 7675}, {""recharge_amount"": 697, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 7803}, {""recharge_amount"": 844, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 9452}, {""recharge_amount"": 806, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 9023}, {""recharge_amount"": 1217, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 13623}, {""recharge_amount"": 530, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 5930}, {""recharge_amount"": 1211, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 13556}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.28}, {""relationship_type"": ""guarantor"", ""trust_score"": 0.05}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.1}, {""relationship_type"": ""employer"", ""trust_score"": 0.13}]",0,0.6807563141941103,0.7230687743049979,0.4166666666666667,0.7797881301533675,0.7231633650332334,2.8333333333333335,0.581395348461631,0.14,0.28,4,0.121,1
8892,Neelofar Dalal,0.66,0.36,73,16,"[{""recharge_amount"": 380, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 7348}, {""recharge_amount"": 431, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 8318}, {""recharge_amount"": 372, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 7184}, {""recharge_amount"": 531, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 10251}, {""recharge_amount"": 554, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 10691}, {""recharge_amount"": 346, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 6683}, {""recharge_amount"": 434, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 8389}, {""recharge_amount"": 525, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 10147}, {""recharge_amount"": 413, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 7985}, {""recharge_amount"": 435, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 8407}, {""recharge_amount"": 472, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 9116}, {""recharge_amount"": 318, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 6148}]","[{""relationship_type"": ""employer"", ""trust_score"": 0.44}, {""relationship_type"": ""employer"", ""trust_score"": 0.39}]",0,0.31420645322160334,0.8345487516291468,0.6666666666666666,0.6763133763624615,0.8348888552979827,2.0,0.4773901805701614,0.41500000000000004,0.44,2,0.3320000000000001,0
8893,Vanya Sethi,0.73,0.47,51,16,"[{""recharge_amount"": 568, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 11195}, {""recharge_amount"": 537, ""recharge_frequency"": 4, ""electricity_paid"": 1, ""grocery_spend"": 10590}, {""recharge_amount"": 376, ""recharge_frequency"": 2, ""electricity_paid"": 1, ""grocery_spend"": 7419}, {""recharge_amount"": 546, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 10759}, {""recharge_amount"": 487, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 9604}, {""recharge_amount"": 374, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 7381}, {""recharge_amount"": 394, ""recharge_frequency"": 2, ""electricity_paid"": 0, ""grocery_spend"": 7765}, {""recharge_amount"": 576, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 11365}, {""recharge_amount"": 511, ""recharge_frequency"": 1, ""electricity_paid"": 1, ""grocery_spend"": 10068}, {""recharge_amount"": 544, ""recharge_frequency"": 4, ""electricity_paid"": 0, ""grocery_spend"": 10729}, {""recharge_amount"": 371, ""recharge_frequency"": 3, ""electricity_paid"": 1, ""grocery_spend"": 7314}, {""recharge_amount"": 475, ""recharge_frequency"": 1, ""electricity_paid"": 0, ""grocery_spend"": 9361}]","[{""relationship_type"": ""guarantor"", ""trust_score"": 0.27}, {""relationship_type"": ""neighbor"", ""trust_score"": 0.39}]",1,0.354212293455209,0.83969432024865,0.5833333333333334,0.772355541570548,0.8397850696911525,2.0833333333333335,0.4487510763681625,0.33,0.39,2,0.2325,1
